
SC Kuggeleijn,2,1,1,11,11,0,6,0,0,0,183.33
NM Kulkarni,10,5,3,11,5,5.5,20,1,0,0,55
JA Maclean,2,1,0,11,11,11,33,0,0,0,33.33
PM Pushpakumara,2,2,0,11,8,5.5,26,0,0,0,42.3
B Reddy,3,2,2,11,8,0,20,0,0,0,55
Saad Ali,2,2,0,11,7,5.5,23,0,0,0,47.82
G Sharma,11,2,0,11,7,5.5,24,0,0,0,45.83
R Sharma,2,2,0,11,10,5.5,24,0,0,0,45.83
FJ Titmus,2,1,0,11,11,11,32,0,0,0,34.37
GD Watson,2,2,1,11,11,11,16,1,0,0,68.75
JG Williamson,2,2,0,11,10,5.5,35,0,0,0,31.42
Zahid Shah,2,2,2,11,6,0,20,0,0,0,55
TR Ambrose,5,5,1,10,6,2.5,34,1,0,0,29.41
MA Aponso,9,7,4,10,4,3.33,45,1,0,0,22.22
Asif Masood,7,3,1,10,6,5,17,1,0,0,58.82
HK Bennett,16,7,5,10,4,5,35,1,0,0,28.57
D Brown,3,2,1,10,9,10,20,0,0,0,50
ML Cummins,11,3,1,10,5,5,27,0,0,0,37.03
DLS de Silva,2,1,0,10,10,10,35,0,0,0,28.57
JJ Esmeijer,6,5,1,10,7,2.5,43,3,0,0,23.25
B Geeves,2,2,2,10,10,0,11,0,0,0,90.9
W Jaffer,2,2,0,10,10,5,23,1,0,0,43.47
Kabir Khan,10,5,4,10,5,10,25,0,0,0,40
AV Kale,1,1,0,10,10,10,22,0,0,0,45.45
NJ MacRae,2,2,0,10,8,5,36,0,0,0,27.77
CA Marshall,2,2,0,10,8,5,41,0,0,0,24.39
A Martin,9,6,5,10,4,10,29,0,0,0,34.48
BMW Patterson,3,3,0,10,10,3.33,43,2,0,0,23.25
Shabbir Ahmed,32,11,5,10,2,1.66,29,0,0,0,34.48
Shariful Haque,1,1,0,10,10,10,6,0,0,0,166.66
RAJ Smith,2,1,0,10,10,10,6,0,0,0,166.66
TE Srinivasan,2,2,0,10,6,5,35,0,0,0,28.57
MP Stead,2,2,0,10,10,5,45,1,0,0,22.22
GC Tonge,5,4,2,10,5,5,16,0,0,0,62.5
MDJ Walker,3,1,0,10,10,10,6,0,0,0,166.66
WA Wisneski,3,2,1,10,6,10,17,0,0,0,58.82
AK Zesers,2,2,2,10,8,0,14,0,0,0,71.42
KK Ahmed,11,3,1,9,5,4.5,17,0,0,0,52.94
MJ Bennett,8,4,1,9,6,3,21,2,0,0,42.85
SM Boland,14,4,1,9,4,3,22,1,0,0,40.9
CE Bulfin,4,2,1,9,7,9,8,0,0,0,112.5
SJ Cameron,2,2,1,9,8,9,13,0,0,0,69.23
SJ Chalmers,2,1,1,9,9,0,14,0,0,0,64.28
NA David,4,2,2,9,8,0,10,0,0,0,90
GN de Silva,4,2,1,9,7,9,18,0,0,0,50
GRA de Silva,6,4,2,9,6,4.5,33,1,0,0,27.27
DR Doshi,15,5,2,9,5,3,20,2,0,0,45
CJ Drum,5,2,2,9,7,0,22,0,0,0,40.9
S Dube,1,1,0,9,9,9,6,0,0,0,150
Fahad Usman,2,2,0,9,9,4.5,18,1,0,0,50
Faisal Athar,1,1,0,9,9,9,38,0,0,0,23.68
SP Gauchan,1,1,1,9,9,0,44,0,0,0,20.45
MJ Haslam,1,1,0,9,9,9,18,0,0,0,50
AG Huckle,19,8,4,9,5,2.25,16,3,0,0,56.25
HR Johnson,2,2,1,9,9,9,20,0,0,0,45
Karim Janat,1,1,0,9,9,9,33,0,0,0,27.27
JB Little,4,2,0,9,9,4.5,8,1,0,0,112.5
DE Malcolm,10,5,2,9,4,3,11,1,0,0,81.81
Mohammad Salim,1,1,0,9,9,9,24,0,0,0,37.5
PG Nana,3,3,2,9,8,9,45,1,0,0,20
Naveen-ul-Haq,4,3,2,9,8,9,21,0,0,0,42.85
Qadeer Ahmed,11,6,4,9,4,4.5,31,0,0,0,29.03
LS Rajput,4,4,1,9,8,3,31,2,0,0,29.03
Rashid Zia,2,2,0,9,8,4.5,57,0,0,0,15.78
JA Snow,9,4,2,9,5,4.5,41,0,0,0,21.95
OP Stone,4,1,1,9,9,0,7,0,0,0,128.57
GP Sulzberger,3,2,1,9,6,9,15,0,0,0,60
AJ Tudor,3,2,1,9,6,9,11,0,0,0,81.81
VB van Jaarsveld,2,2,0,9,5,4.5,15,0,0,0,60
Zahid Hussain,2,2,1,9,7,9,31,0,0,0,29.03
VR Aaron,9,3,2,8,6,8,15,1,0,0,53.33
Asif Iqbal ,1,1,0,8,8,8,8,0,0,0,100
RA Austin,1,1,0,8,8,8,13,0,0,0,61.53
BS Browne,4,3,2,8,8,8,24,1,0,0,33.33
CJ Dala,2,2,1,8,5,8,6,0,0,0,133.33
H Davids,2,2,0,8,7,4,24,0,0,0,33.33
PA Desai,13,8,5,8,3,2.66,55,2,0,0,14.54
R Dhanraj,6,2,1,8,8,8,32,0,0,0,25
P Dharmani,1,1,0,8,8,8,8,0,0,0,100
TL Fernando,1,1,0,8,8,8,6,0,0,0,133.33
JC Gamage,4,2,2,8,7,0,9,0,0,0,88.88
Gholam Nousher,9,3,2,8,4,8,16,0,0,0,50
Hafizur Rahman,2,1,0,8,8,8,24,0,0,0,33.33
ND Hirwani,18,7,3,8,4,2,29,2,0,0,27.58
KH Butt,2,2,0,8,4,4,28,0,0,0,28.57
ACI Lock,8,3,2,8,5,8,20,0,0,0,40
MA Lynch,3,3,0,8,6,2.66,32,1,0,0,25
CS Martin,20,7,2,8,3,1.6,27,2,0,0,29.62
EZ Matambanadzo,7,5,3,8,5,4,33,1,0,0,24.24
MG Neser,2,2,0,8,6,4,16,0,0,0,50
A Nortje,4,1,0,8,8,8,18,0,0,0,44.44
PDRL Perera,19,7,2,8,4,1.6,18,4,0,0,44.44
Rahat Ali,14,7,4,8,6,2.66,37,2,0,0,21.62
SS Raul,2,2,0,8,8,4,14,1,0,0,57.14
CA Reid,2,2,0,8,6,4,17,0,0,0,47.05
RL Sanghvi,10,2,0,8,8,4,11,1,0,0,72.72
VRV Singh,2,1,0,8,8,8,13,0,0,0,61.53
Sohail Butt,2,2,1,8,6,8,14,0,0,0,57.14
DS Steele,1,1,0,8,8,8,12,0,0,0,66.66
DM Vonhagt,1,1,0,8,8,8,17,0,0,0,47.05
HS Williams,7,2,1,8,7,8,11,0,0,0,72.72
NP Kenjige,4,2,2,7,6,0,3,0,0,0,233.33
RW Ali,9,3,3,7,6,0,28,0,0,0,25
J Cameron-Dow,4,1,1,7,7,0,10,0,0,0,70
KG Duers,6,2,1,7,5,7,20,0,0,0,35
Fazl-e-Akbar,2,1,0,7,7,7,8,0,0,0,87.5
WCA Ganegama,4,2,0,7,7,3.5,9,1,0,0,77.77
DM Gondaria,2,2,0,7,6,3.5,45,0,0,0,15.55
JOA Gordon,5,4,2,7,4,3.5,28,0,0,0,25
VR Hogg,2,1,1,7,7,0,19,0,0,0,36.84
AG Hurst,8,4,4,7,3,0,19,0,0,0,36.84
Izatullah Dawlatzai,5,3,1,7,6,3.5,27,1,0,0,25.92
SD Jack,2,2,0,7,6,3.5,8,0,0,0,87.5
Jahangir Alam Talukdar,2,1,1,7,7,0,16,0,0,0,43.75
MKGCP Lakshitha,7,2,1,7,4,7,12,0,0,0,58.33
Liaqat Ali,3,1,0,7,7,7,31,0,0,0,22.58
DSK Madushanka,1,1,0,7,7,7,6,0,0,0,116.66
GA Manou,4,1,0,7,7,7,6,0,0,0,116.66
PL Mhambrey,3,1,1,7,7,0,5,0,0,0,140
EA Moseley,9,6,2,7,2,1.75,15,2,0,0,46.66
JK Moss,1,1,0,7,7,7,16,0,0,0,43.75
Nazmul Islam,5,1,0,7,7,7,13,0,0,0,53.84
M Pushpakumara,3,1,1,7,7,0,19,0,0,0,36.84
RA Reifer,2,1,0,7,7,7,12,0,0,0,58.33
IDK Salisbury,4,2,1,7,5,7,12,0,0,0,58.33
BM Scholtz,5,3,2,7,6,7,21,0,0,0,33.33
K Shuttleworth,1,1,0,7,7,7,19,0,0,0,36.84
EHSN Silva,1,1,0,7,7,7,13,0,0,0,53.84
NA Statham,3,3,0,7,7,2.33,50,2,0,0,14
RJW Topley,10,5,4,7,6,7,40,0,0,0,17.5
RF van Oosterom,3,3,2,7,5,7,27,1,0,0,25.92
SG Whittingham,5,4,2,7,3,3.5,17,0,0,0,41.17
T Yohannan,3,2,2,7,5,0,11,0,0,0,63.63
MKDI Amerasinghe,8,4,4,6,5,0,9,0,0,0,66.66
Bhupinder Singh snr,2,1,0,6,6,6,13,0,0,0,46.15
IW Callen,5,3,2,6,3,6,13,1,0,0,46.15
GD Campbell,12,3,1,6,4,3,19,1,0,0,31.57
U Chatterjee,3,2,1,6,3,6,30,0,0,0,20
MT Chinouya,2,2,1,6,6,6,8,1,0,0,75
DDP D'Silva,3,2,0,6,4,3,14,0,0,0,42.85
WP Diepeveen,1,1,0,6,6,6,7,0,0,0,85.71
SO Dowrich,1,1,0,6,6,6,8,0,0,0,75
CE Eksteen,6,2,2,6,6,0,25,0,0,0,24
Fahim Muntasir,3,3,1,6,5,3,17,1,0,0,35.29
AP Grayson,2,2,0,6,6,3,13,1,0,0,46.15
Harilal Shah,3,3,0,6,6,2,56,2,0,0,10.71
Harvinder Singh,16,5,1,6,3,1.5,19,1,0,0,31.57
M Hendrick,22,10,5,6,2,1.2,22,3,0,0,27.27
CC Henry,2,2,1,6,5,6,14,0,0,0,42.85
P Krishnamurthy,1,1,0,6,6,6,13,0,0,0,46.15
MJ North,2,2,0,6,5,3,19,0,0,0,31.57
LN Oluoch,2,2,1,6,5,6,6,0,0,0,100
AK Patel,8,2,0,6,6,3,11,1,0,0,54.54
DB Rundle,2,2,0,6,6,3,11,1,0,0,54.54
R Shepherd,3,1,0,6,6,6,9,0,0,0,66.66
Usman Shinwari,17,4,1,6,6,2,7,2,0,0,85.71
RJ Webb,3,1,1,6,6,0,10,0,0,0,60
DJ Worrall,3,1,1,6,6,0,4,0,0,0,150
Aijaz Ali,2,2,0,5,4,2.5,11,0,0,0,45.45
RT Crandon,1,1,0,5,5,5,9,0,0,0,55.55
N Fernandes,1,1,0,5,5,5,13,0,0,0,38.46
R Illingworth,3,2,0,5,4,2.5,18,0,0,0,27.77
Jalal-ud-Din,8,2,0,5,5,2.5,5,1,0,0,100
Jubair Hossain,3,1,0,5,5,5,9,0,0,0,55.55
Khalid Khan,2,2,0,5,3,2.5,8,0,0,0,62.5
H McLeod,2,2,0,5,5,2.5,10,1,0,0,50
Mansoor Amjad,1,1,0,5,5,5,10,0,0,0,50
Maqsood Rana,1,1,0,5,5,5,13,0,0,0,38.46
Najeeb Tarakai,1,1,0,5,5,5,18,0,0,0,27.77
Naumanullah,1,1,0,5,5,5,4,0,0,0,125
Neeyamur Rashid,2,2,1,5,4,5,5,0,0,0,100
DJ Pringle,2,2,0,5,3,2.5,15,0,0,0,33.33
LN Rajbanshi,3,2,2,5,3,0,20,0,0,0,25
D Ramnarine,4,3,0,5,2,1.66,13,0,0,0,38.46
Sajjad Akbar,2,1,0,5,5,5,9,0,0,0,55.55
L Sivaramakrishnan,16,4,2,5,2,2.5,24,0,0,0,20.83
G Snyman,5,4,0,5,5,1.25,9,3,0,0,55.55
Talha Jubair,6,5,3,5,4,2.5,15,2,0,0,33.33
Tanbir Hayder,2,2,0,5,3,2.5,16,0,0,0,31.25
DJ Terbrugge,4,2,1,5,5,5,14,0,0,0,35.71
RK Whelan,2,2,0,5,5,2.5,12,1,0,0,41.66
Al-Amin Hossain,14,7,5,4,2,2,20,2,0,0,20
LS Bhandari,1,1,1,4,4,0,9,0,0,0,44.44
MI Black,5,2,0,4,4,2,14,1,0,0,28.57
PS Eaglestone,1,1,0,4,4,4,3,0,0,0,133.33
Fawad Ahmed,3,1,1,4,4,0,2,0,0,0,200
PJ Franks,1,1,0,4,4,4,17,0,0,0,23.52
PLS Gamage,9,5,3,4,3,2,27,0,0,0,14.81
D Ganesh,1,1,0,4,4,4,8,0,0,0,50
WT Gavera,4,1,1,4,4,0,6,0,0,0,66.66
Z Groenewald,4,2,1,4,3,4,19,0,0,0,21.05
Gursharan Singh,1,1,0,4,4,4,10,0,0,0,40
SD Heazlett,1,1,0,4,4,4,11,0,0,0,36.36
Jahangir Alam,3,3,0,4,3,1.33,22,1,0,0,18.18
ML Lewis,7,1,1,4,4,0,4,0,0,0,100
CH Lonsdale,1,1,0,4,4,4,28,0,0,0,14.28
Mohammad Nazir,4,3,3,4,2,0,16,0,0,0,25
GK Pandey,2,2,1,4,4,4,11,1,0,0,36.36
PI Pocock,1,1,0,4,4,4,9,0,0,0,44.44
LN Roche,3,2,0,4,4,2,10,1,0,0,40
AM Salvi,4,3,1,4,4,2,14,2,0,0,28.57
Samiur Rahman,2,2,0,4,4,2,7,1,0,0,57.14
BB Seebaran,4,3,2,4,4,4,13,1,0,0,30.76
Shahzad Khan,1,1,0,4,4,4,12,0,0,0,33.33
B Stanlake,7,5,2,4,2,1.33,28,1,0,0,14.28
RW Staple,2,2,0,4,4,2,11,1,0,0,36.36
PJR Steyn,1,1,0,4,4,4,14,0,0,0,28.57
R Sudhakar Rao,1,1,0,4,4,4,14,0,0,0,28.57
S Sumar,1,1,0,4,4,4,11,0,0,0,36.36
Tanveer Ahmed,6,4,4,4,2,0,11,0,0,0,36.36
VAB Tewarie,1,1,0,4,4,4,22,0,0,0,18.18
GS Trimble,2,2,1,4,4,4,5,0,0,0,80
T van der Gugten,4,2,0,4,2,2,6,0,0,0,66.66
S Vesawkar,1,1,0,4,4,4,15,0,0,0,26.66
SL Watkin,4,2,0,4,4,2,23,1,0,0,17.39
UWMBCA Welegedara,10,3,2,4,2,4,9,0,0,0,44.44
RPAH Wickramaratne,3,2,0,4,3,2,6,0,0,0,66.66
P Wilson,11,5,2,4,2,1.33,13,2,0,0,30.76
M Zondeki,13,3,2,4,3,4,5,1,0,0,80
SA Abbott,1,1,0,3,3,3,7,0,0,0,42.85
Abdullah Mazari,2,1,0,3,3,3,16,0,0,0,18.75
Ali Khan,1,1,0,3,3,3,11,0,0,0,27.27
CR Amini,2,1,1,3,3,0,3,0,0,0,100
RA Bhatti,1,1,1,3,3,0,4,0,0,0,75
JWHD Boteju,2,2,1,3,2,3,11,0,0,0,27.27
NR Dyer,5,4,3,3,2,3,14,1,0,0,21.42
D Gamage,3,2,1,3,2,3,10,0,0,0,30
LJ Hamilton,2,2,2,3,2,0,6,0,0,0,50
RT Hart,1,1,0,3,3,3,29,0,0,0,10.34
PD Heyn,2,2,0,3,2,1.5,20,0,0,0,15
Ijaz Ahmed jnr,2,1,1,3,3,0,2,0,0,0,150
Junaid Siddique,3,2,1,3,2,3,10,0,0,0,30
CK Kruger,2,2,0,3,3,1.5,20,1,0,0,15
Mahbubur Rahman,1,1,0,3,3,3,8,0,0,0,37.5
Mazharul Haque,1,1,0,3,3,3,18,0,0,0,16.66
MC Mendis,1,1,1,3,3,0,2,0,0,0,150
CT Mumba,2,2,1,3,2,3,7,0,0,0,42.85
DJ Murray,1,1,0,3,3,3,17,0,0,0,17.64
SV Nayak,4,1,0,3,3,3,19,0,0,0,15.78
IE O'Brien,10,2,2,3,3,0,11,0,0,0,27.27
Pankaj Singh,1,1,1,3,3,0,3,0,0,0,100
JM Patel,3,3,0,3,2,1,23,1,0,0,13.04
MJ Petrie,4,2,0,3,3,1.5,18,1,0,0,16.66
GD Porter,2,1,0,3,3,3,9,0,0,0,33.33
U Ranchod,3,1,1,3,3,0,6,0,0,0,50
RE Redmond,2,1,0,3,3,3,11,0,0,0,27.27
Sagar Pun,1,1,0,3,3,3,20,0,0,0,15
A Shamshudeen,1,1,0,3,3,3,28,0,0,0,10.71
CEL Stuart,5,1,1,3,3,0,13,0,0,0,23.07
Usman Mushtaq,1,1,0,3,3,3,7,0,0,0,42.85
JN Valentine,3,2,2,3,3,0,17,0,0,0,17.64
CJPG van Zyl,2,2,1,3,3,3,11,1,0,0,27.27
Yamin Ahmadzai,4,2,1,3,3,3,19,1,0,0,15.78
Zahid Ahmed,2,2,1,3,3,3,13,1,0,0,23.07
MZ Zahir,1,1,1,3,3,0,13,0,0,0,23.07
Zakiullah Zaki,1,1,1,3,3,0,22,0,0,0,13.63
JP Agnew,3,1,1,2,2,0,3,0,0,0,66.66
Ahmed Shah,1,1,0,2,2,2,10,0,0,0,20
Anisur Rahman,2,2,0,2,2,1,11,1,0,0,18.18
HWR Cartwright,2,2,0,2,1,1,23,0,0,0,8.69
DJ Cullen,5,1,1,2,2,0,3,0,0,0,66.66
BR Dorey,4,1,0,2,2,2,8,0,0,0,25
WJ Edwards,1,1,0,2,2,2,14,0,0,0,14.28
Elias Sunny,4,4,2,2,1,1,11,1,0,0,18.18
Fahad Nawaz,2,2,0,2,2,1,10,1,0,0,20
PG Gillespie,5,4,0,2,2,0.5,14,3,0,0,14.28
AAW Gunawardena,1,1,0,2,2,2,10,0,0,0,20
R Hekure,1,1,0,2,2,2,8,0,0,0,25
BE Hendricks,4,1,1,2,2,0,8,0,0,0,25
KC Hodsoll,3,2,1,2,2,2,7,1,0,0,28.57
Hussain Talat,1,1,0,2,2,2,14,0,0,0,14.28
Ibrahim Zadran,1,1,0,2,2,2,9,0,0,0,22.22
Irfan Sajid,1,1,0,2,2,2,5,0,0,0,40
Junaid Zia,4,2,1,2,2,2,7,1,0,0,28.57
K Kamyuka,2,1,0,2,2,2,2,0,0,0,100
Kashif Raza,1,1,1,2,2,0,2,0,0,0,100
RJ Kirtley,11,2,0,2,1,1,11,0,0,0,18.18
Masood Iqbal,1,1,0,2,2,2,2,0,0,0,100
SC Meaker,2,2,0,2,1,1,16,0,0,0,12.5
DWO Morgan,2,2,0,2,1,1,11,0,0,0,18.18
Morshed Ali Khan,3,1,1,2,2,0,4,0,0,0,50
SP Mukherjee,3,1,1,2,2,0,2,0,0,0,100
Nadeem Khan,2,1,0,2,2,2,3,0,0,0,66.66
Nasir Javed,1,1,1,2,2,0,19,0,0,0,10.52
DR O'Sullivan,3,2,1,2,1,2,5,0,0,0,40
R Pathan,1,1,0,2,2,2,9,0,0,0,22.22
MR Pydanna,3,1,1,2,2,0,3,0,0,0,66.66
ACL Richards,1,1,0,2,2,2,2,0,0,0,100
Sameer Zia,1,1,1,2,2,0,20,0,0,0,10
JNK Shannon,1,1,0,2,2,2,8,0,0,0,25
GJ Thompson,3,2,0,2,2,1,21,1,0,0,9.52
PIC Thompson,2,1,0,2,2,2,7,0,0,0,28.57
MS Tshabalala,4,1,1,2,2,0,3,0,0,0,66.66
AP Weerakkody,1,1,0,2,2,2,4,0,0,0,50
MD Wettimuny,1,1,0,2,2,2,11,0,0,0,18.18
DF Whatmore,1,1,0,2,2,2,6,0,0,0,33.33
AGD Wickremasinghe,4,1,0,2,2,2,10,0,0,0,20
Abdul Rehman,1,1,0,1,1,1,13,0,0,0,7.69
Abu Hider,2,1,0,1,1,1,11,0,0,0,9.09
Alawi Shukri,1,1,0,1,1,1,3,0,0,0,33.33
Aminul Islam jnr,1,1,1,1,1,0,0,0,0,0,0
PJ Bakker,5,1,1,1,1,0,4,0,0,0,25
KMC Bandara,1,1,1,1,1,0,3,0,0,0,33.33
Bilal Khan,4,2,1,1,1,1,7,1,0,0,14.28
GA Cope,2,1,1,1,1,0,1,0,0,0,100
MC Cowdrey,1,1,0,1,1,1,5,0,0,0,20
CI Dunusinghe,1,1,0,1,1,1,1,0,0,0,100
MTG Elliott,1,1,0,1,1,1,6,0,0,0,16.66
Fareed Ahmad,5,2,2,1,1,0,6,0,0,0,16.66
RS Ghai,6,1,0,1,1,1,3,0,0,0,33.33
Gurdeep Singh,1,1,0,1,1,1,23,0,0,0,4.34
Iqbal Sikander,4,1,1,1,1,0,3,0,0,0,33.33
SA Jayasinghe,2,1,0,1,1,1,3,0,0,0,33.33
SP Jones,8,1,0,1,1,1,2,0,0,0,50
S Kaul,3,2,0,1,1,0.5,3,1,0,0,33.33
B Laughlin,5,1,1,1,1,0,9,0,0,0,11.11
SCG MacGill,3,2,1,1,1,1,3,0,0,0,33.33
Mahmood Hamid,1,1,0,1,1,1,6,0,0,0,16.66
GJ McCarter,1,1,1,1,1,0,1,0,0,0,100
JM Mennie,2,2,0,1,1,0.5,4,1,0,0,25
Mohammad Kashif,11,3,0,1,1,0.33,17,2,0,0,5.88
Moniruzzaman,2,2,0,1,1,0.5,20,1,0,0,5
PV Mpitsang,2,1,1,1,1,0,1,0,0,0,100
M Mulla,1,1,0,1,1,1,11,0,0,0,9.09
W Mwayenga,3,2,0,1,1,0.5,11,1,0,0,9.09
DP Nannes,1,1,0,1,1,1,2,0,0,0,50
Nasim-ul-Ghani,1,1,0,1,1,1,8,0,0,0,12.5
NV Ojha,1,1,0,1,1,1,7,0,0,0,14.28
G Onions,4,1,0,1,1,1,2,0,0,0,50
KA Patel,2,2,1,1,1,1,4,1,0,0,25
Y Punja,1,1,0,1,1,1,6,0,0,0,16.66
RR Ramdass,1,1,0,1,1,1,9,0,0,0,11.11
SJ Roberts,2,1,1,1,1,0,2,0,0,0,50
LC Romero,2,2,0,1,1,0.5,7,1,0,0,14.28
R Sharma,4,1,0,1,1,1,2,0,0,0,50
KJ Silva,1,1,1,1,1,0,1,0,0,0,100
AM Stuart,3,1,0,1,1,1,7,0,0,0,14.28
Subashis Roy,1,1,1,1,1,0,9,0,0,0,11.11
JP Taylor,1,1,0,1,1,1,8,0,0,0,12.5
LB Taylor,2,1,1,1,1,0,6,0,0,0,16.66
JG Thomas,3,3,2,1,1,1,7,1,0,0,14.28
S Tyagi,4,1,1,1,1,0,2,0,0,0,50
KPJ Warnaweera,6,3,3,1,1,0,11,0,0,0,9.09
BA Westdijk,4,3,1,1,1,0.5,6,2,0,0,16.66
J Yadav,1,1,1,1,1,0,1,0,0,0,100
NS Yadav,7,2,2,1,1,0,16,0,0,0,6.25
B Yograj Singh,6,4,2,1,1,0.5,12,1,0,0,8.33
Yunus Badat,2,2,0,1,1,0.5,7,1,0,0,14.28
Aman Ali,1,1,0,0,0,0,2,1,0,0,0
J Angel,3,1,0,0,0,0,3,1,0,0,0
Anwar Hossain Monir,1,1,1,0,0,0,8,0,0,0,0
S Baksh,1,1,0,0,0,0,6,1,0,0,0
MRCN Bandaratilleke,3,1,0,0,0,0,2,1,0,0,0
JE Benjamin,2,1,0,0,0,0,6,1,0,0,0
A Bhandari,2,1,1,0,0,0,0,0,0,0,0
DL Blake,1,1,0,0,0,0,2,1,0,0,0
BP Bracewell,1,1,1,0,0,0,4,0,0,0,0
RG Callender,2,2,0,0,0,0,5,2,0,0,0
NM Carter,3,1,0,0,0,0,6,1,0,0,0
K Christie,1,1,0,0,0,0,3,1,0,0,0
Fahad Alhashmi,5,3,0,0,0,0,7,3,0,0,0
Fazle Mahmud,2,2,0,0,0,0,9,2,0,0,0
R Flannigan,1,1,0,0,0,0,2,1,0,0,0
LR Gibbs,3,1,1,0,0,0,0,0,0,0,0
N Gifford,2,1,0,0,0,0,8,1,0,0,0
VD Grandia,1,1,0,0,0,0,5,1,0,0,0
Hamza Tahir,6,2,0,0,0,0,2,2,0,0,0
RG Hart,2,1,0,0,0,0,9,1,0,0,0
Harunur Rashid,2,2,0,0,0,0,17,2,0,0,0
SM Harwood,1,1,0,0,0,0,4,1,0,0,0
Ishtiaq Muhammad,1,1,1,0,0,0,0,0,0,0,0
Kaleemullah,3,1,0,0,0,0,2,1,0,0,0
PHT Kaushal,1,1,0,0,0,0,1,1,0,0,0
GJP Kruger,3,2,1,0,0,0,10,1,0,0,0
AGR Loudon,1,1,0,0,0,0,0,1,0,0,0
OC McCoy,2,1,1,0,0,0,1,0,0,0,0
AW Mathieson,1,1,1,0,0,0,0,0,0,0,0
KP Meiyappan,2,1,0,0,0,0,1,1,0,0,0
JP Millmow,5,1,1,0,0,0,3,0,0,0,0
Mohammad Khalil,3,1,1,0,0,0,0,0,0,0,0
Mohammad Talha,3,1,0,0,0,0,1,1,0,0,0
D Mohammed,7,1,1,0,0,0,2,0,0,0,0
Naeem Ahmed,1,1,1,0,0,0,8,0,0,0,0
Najaf Shah,1,1,0,0,0,0,2,1,0,0,0
Naseer Malik,3,1,1,0,0,0,13,0,0,0,0
Nasir Hameed,1,1,0,0,0,0,1,1,0,0,0
AM Nayar,3,1,1,0,0,0,7,0,0,0,0
N Ncube,1,1,1,0,0,0,0,0,0,0,0
A Neill,1,1,1,0,0,0,3,0,0,0,0
MB Owens,1,1,0,0,0,0,3,1,0,0,0
NM Parker,1,1,0,0,0,0,3,1,0,0,0
NT Pascal,1,1,0,0,0,0,1,1,0,0,0
N Phillip,1,1,0,0,0,0,5,1,0,0,0
AG Puttick,1,1,0,0,0,0,5,1,0,0,0
NV Radford,6,3,2,0,0,0,7,1,0,0,0
Rafiqul Islam,1,1,0,0,0,0,5,1,0,0,0
CAK Rajitha,9,3,2,0,0,0,10,1,0,0,0
DR Ramsammy,1,1,0,0,0,0,3,1,0,0,0
N Ranatunga,2,1,0,0,0,0,3,1,0,0,0
Raza Hasan,1,1,0,0,0,0,2,1,0,0,0
Rizwan Latif,1,1,0,0,0,0,2,1,0,0,0
Robiul Islam,3,1,1,0,0,0,1,0,0,0,0
Saqib Zulfiqar,1,1,0,0,0,0,4,1,0,0,0
Shadab Kabir,3,3,0,0,0,0,5,3,0,0,0
Shakeel Khan,1,1,0,0,0,0,4,1,0,0,0
T Shamsi,17,3,2,0,0,0,2,1,0,0,0
Simandeep Singh,1,1,0,0,0,0,7,1,0,0,0
GS Sobers,1,1,0,0,0,0,6,1,0,0,0
Tanvir Mehdi,1,1,0,0,0,0,5,1,0,0,0
M Venkataramana,1,1,1,0,0,0,0,0,0,0,0
R Walters,2,2,0,0,0,0,5,2,0,0,0
CM Willoughby,3,2,0,0,0,0,4,2,0,0,0
Zakir Hossain,1,1,0,0,0,0,1,1,0,0,0
Aamer Hameed,2,0,0,0,0,0,0,0,0,0,0
Abdur Rauf,4,0,0,0,0,0,0,0,0,0,0
Abu Jayed,2,0,0,0,0,0,0,0,0,0,0
FS Ahangama,1,0,0,0,0,0,0,0,0,0,0
GW Aldridge,2,0,0,0,0,0,0,0,0,0,0
ZS Ansari,1,0,0,0,0,0,0,0,0,0,0
Ariful Haque,1,0,0,0,0,0,0,0,0,0,0
Ashfaq Ahmed,3,0,0,0,0,0,0,0,0,0,0
MD Bailey,1,0,0,0,0,0,0,0,0,0,0
GR Beard,2,0,0,0,0,0,0,0,0,0,0
